date_,count_,avg_score,close_
2011-06-05,12.305624880015358,4.3180069264498195,16.7
2011-06-06,12.190439623728162,1.5605471097461208,18.5
2011-06-07,11.844883854866577,-1.5075444404998979,23.9
2011-06-08,44.41351507007103,4.2420632568511145,29.6
2011-06-09,16.682664618928776,4.483316642382216,28.9
2011-06-10,11.672105970435783,6.517263012190923,24.0
2011-06-11,15.809176425417546,9.548172225001938,14.6
2011-06-12,20.387790362833556,6.74465115469828,18.5
2011-06-13,23.31541562679977,1.3420486785986299,19.8
2011-06-14,20.51257439047802,1.4406417203087787,19.3
2011-06-15,20.445382990977155,3.3133189366507616,19.5
2011-06-16,13.438279900172779,8.760281764908415,17.0
2011-06-17,30.840852370896528,10.274889475108342,15.7
2011-06-18,12.651180648876945,5.347041503638158,16.9
2011-06-19,24.188903820311,6.45094918304703,17.5
2011-06-20,27.318103282779806,4.26317312884938,17.5
2011-06-21,17.34497984258015,4.296699844671362,17.5
2011-06-22,12.564791706661547,1.242769747065528,17.5
2011-06-23,14.66692263390286,-2.2435971645267325,17.5
2011-06-24,11.902476483010174,1.374459803180743,17.5
2011-06-25,11.220963716644269,-1.3657669329846516,17.5
2011-06-26,2.678057208677289,2.4658068783653895,16.5
2011-06-27,10.558648492992898,1.1472688704535758,16.8
2011-06-28,13.284699558456516,-3.576820060383159,17.0
2011-06-29,10.558648492992898,-3.3627279118411084,16.9
2011-06-30,10.683432520637357,-8.381754205902723,16.1
2011-07-01,12.228834709157228,-5.282557749658734,15.4
2011-07-02,8.254943367248991,-6.291933487023207,15.4
2011-07-03,5.461700902284507,-7.559643504538594,15.4
2011-07-04,1.7853714724515264,-2.960599002511352,13.9
2011-07-05,9.387598387406412,-7.042808276959245,12.9
2011-07-06,11.009790746784413,-11.512558729546475,14.8
2011-07-07,11.307352658859667,-9.817318445780085,14.8
2011-07-08,2.5436744096755612,-14.887000270417,14.3
2011-07-09,4.588212708773277,-8.772003661477347,14.4
2011-07-10,3.973891341908236,-11.972454833220453,14.9
2011-07-11,9.93472835477059,-12.077367276712083,14.2
2011-07-12,8.965252447686696,-10.919748236676002,14.0
2011-07-13,3.973891341908236,-15.042436069170638,13.9
2011-07-14,8.456517565751584,-12.081301730310713,14.0
2011-07-15,3.06200806296794,-14.96341761210457,13.8
2011-07-16,3.157995776540603,-8.364296795948237,13.7
2011-07-17,6.738337492800922,-2.1506594884623693,13.2
2011-07-18,5.884046842004223,-8.667475632243496,13.5
2011-07-19,8.8788635054713,-1.9929843450084468,13.9
2011-07-20,9.848339412555193,-0.59059294919796,13.7
2011-07-21,6.028028412363218,0.8742589177683341,13.6
2011-07-22,5.97043578421962,5.3144960973632625,13.7
2011-07-23,2.9372240353234784,3.5726929783797416,13.7
2011-07-24,5.97043578421962,5.453014509205362,14.0
2011-07-25,2.678057208677289,11.556361786349674,14.1
2011-07-26,2.1021309272413133,14.607394032365702,13.9
2011-07-27,4.4346323670570165,13.316790829312362,13.9
2011-07-28,9.234018045690151,15.706647402983638,13.5
2011-07-29,2.9372240353234784,12.913556070747896,13.5
2011-07-30,0.7775004799385679,11.08947197615848,13.5
2011-07-31,7.266269917450566,6.2377256527491,13.4
2011-08-01,2.812440007679017,11.280833393681105,13.1
2011-08-02,1.2190439623728162,9.432134411614273,12.1
2011-08-03,10.952198118640814,8.120263884695438,9.3
2011-08-04,7.7750047993856795,7.71289956913165,10.8
2011-08-05,3.973891341908236,9.216108869993544,9.8
2011-08-06,4.50182376655788,9.205801038638878,6.6
2011-08-07,8.38932616625072,3.9830336081695172,7.9
2011-08-08,5.384910731426378,-0.9777781492026948,7.8
2011-08-09,8.600499136110578,-6.468732976504222,10.0
2011-08-10,7.352658859665963,-6.442714187093598,10.0
2011-08-11,4.1082741409099635,-13.765169671185314,9.5
2011-08-12,9.685160299481668,-13.22831356980645,9.5
2011-08-13,8.38932616625072,-11.052507280384765,10.1
2011-08-14,6.603954693799194,-7.821891437790628,10.8
2011-08-15,6.603954693799194,-6.23852781472016,11.1
2011-08-16,7.074294490305241,-10.262637086863677,11.0
2011-08-17,7.957381455173737,-3.7108624157990593,10.9
2011-08-18,4.924169706277596,-10.226211729559576,10.8
2011-08-19,1.7853714724515264,-12.028354195547761,11.6
2011-08-20,5.010558648492993,-11.86995103468099,11.4
2011-08-21,2.2269149548857747,-12.175714661913663,11.3
2011-08-22,10.280284123632175,-7.42073462259767,10.9
2011-08-23,7.861393741601075,-1.554063305045078,10.9
2011-08-24,7.659819543098484,3.524657520598391,10.9
2011-08-25,8.696486849683241,3.809869992993761,9.7
2011-08-26,9.051641389902093,3.620609425719643,8.2
2011-08-27,0.8638894221539644,1.4509737750276313,8.6
2011-08-29,1.4398157035899406,-4.321667708692604,9.0
2011-08-30,0.08638894221539643,-11.588557691606919,8.8
2011-08-31,4.588212708773277,-7.3237935090062285,8.2
2011-09-01,2.3325014398157036,-9.12314581205627,8.2
2011-09-02,2.4380879247456324,-2.366336424276733,8.6
2011-09-03,5.730466500287963,-7.534949891127566,8.5
2011-09-04,1.986945670954118,-13.14098149617231,8.2
2011-09-05,1.7853714724515264,-13.128631793194987,7.6
2011-09-06,10.280284123632175,-19.02066602624305,6.9
2011-09-07,10.001919754271453,-19.87172127813591,7.2
2011-09-08,4.19466308312536,-24.05411285762269,6.5
2011-09-09,10.366673065847571,-16.900306490854753,5.0
2011-09-10,11.518525628719525,-16.755645349811285,4.8
2011-09-11,3.06200806296794,-21.876231784398747,5.9
2011-09-12,5.384910731426378,-14.539359185855679,6.1
2011-09-13,6.853522749088118,-7.131206441915132,5.8
2011-09-14,8.0821654828182,-12.120830837800227,5.6
2011-09-15,9.08043770397389,-10.750092796548639,4.8
2011-09-16,8.341332309464388,-16.948741897442655,4.8
2011-09-17,7.266269917450566,-16.700518502163654,4.8
2011-09-18,6.738337492800922,-10.237312876091426,5.2
2011-09-19,5.836052985217892,-4.7307302927239805,5.5
2011-09-20,2.9372240353234784,0.1252240503209008,6.1
2011-09-22,1.986945670954118,-0.9711933436048825,5.4
2011-09-23,1.7853714724515264,-2.2912447851836255,5.6
2011-09-24,3.7723171434056444,-2.760898691866718,5.5
2011-09-26,0.3839508542906508,1.8352053043859482,4.9
2011-09-27,3.637934344403916,1.7789652351753733,4.9
2011-09-28,0.1535803417162603,-5.671725579362842,4.8
2011-09-29,3.426761374544059,-12.815221481801746,4.8
2011-09-30,6.028028412363218,-10.859410996050837,5.1
2011-10-02,7.208677289306968,-12.953005030497637,5.0
2011-10-03,1.065463620656556,-10.750249985118431,5.0
2011-10-04,3.637934344403916,-5.697533994121433,5.0
2011-10-05,1.7853714724515264,-12.143592901214635,4.9
2011-10-06,0.6239201382223075,-12.515888104571463,4.7
2011-10-07,4.4346323670570165,-11.11010438458479,4.3
2011-10-08,3.513150316759455,-11.984466988883751,4.0
2011-10-09,1.065463620656556,-6.57999694406463,4.1
2011-10-10,7.007103090804377,-10.53618021685851,4.1
2011-10-11,0.7775004799385679,-15.942017301969681,3.9
2011-10-12,6.949510462660779,-15.414714684788946,4.2
2011-10-13,7.160683432520637,-12.91590800143217,4.1
2011-10-14,1.5358034171626032,-6.087787925752481,4.0
2011-10-15,2.9372240353234784,-1.5384258069739956,3.8
2011-10-16,5.192935304281052,-5.9807396134532445,3.6
2011-10-17,10.73142637742369,-7.852306241206656,2.6
2011-10-18,4.1082741409099635,-7.1562681451428585,2.4
2011-10-19,8.254943367248991,-2.3999381798682116,2.3
2011-10-20,11.057784603570743,-3.462320693918921,2.3
2011-10-21,5.1257439047801885,-10.149843887790132,2.6
2011-10-22,5.605682472643501,-7.350607719973531,3.2
2011-10-23,5.730466500287963,-5.381174224840763,3.2
2011-10-24,5.279324246496449,-1.3516354962522676,2.5
2011-10-25,5.010558648492993,0.5128829224145015,2.8
2011-10-26,0.08638894221539643,-0.07608922042178838,2.8
2011-10-27,3.8683048569783067,-0.9503857370641035,3.0
2011-10-28,0.2591668266461893,-8.091168096118984,3.2
2011-10-29,3.06200806296794,-9.715730922320812,3.6
2011-10-31,2.2269149548857747,-4.6952546492745455,3.3
2011-11-01,2.2269149548857747,1.1530077013868347,3.2
2011-11-02,5.730466500287963,-4.594353805530537,3.3
2011-11-03,4.674601650988673,-2.111174351644807,3.2
2011-11-04,6.277596467652141,-5.858091454616391,3.1
2011-11-06,2.812440007679017,-0.5852651255635993,3.0
2011-11-07,0.1535803417162603,-8.0544683828857,3.0
2011-11-08,3.426761374544059,-8.395944357963524,3.0
2011-11-09,0.3839508542906508,-10.383204406057226,3.0
2011-11-10,6.12401612593588,-4.993160427802307,2.8
2011-11-11,5.192935304281052,-2.1075600677293704,3.1
2011-11-13,3.2827798041850644,-2.704847406918354,3.0
2011-11-14,5.932040698790555,-1.8580138661277041,2.2
2011-11-15,1.9293530428105203,-1.938917796138948,2.3
2011-11-17,5.730466500287963,-0.031872365366858446,2.3
2011-11-18,1.3246304473027453,-1.5857880132093587,2.0
2011-11-19,0.7775004799385679,3.261218693039549,2.2
2011-11-20,0.3839508542906508,1.2801221746447256,2.2
2011-11-21,5.461700902284507,7.746147189670583,2.3
2011-11-22,3.2827798041850644,3.6171907717997733,2.3
2011-11-24,3.973891341908236,10.982181166919917,2.4
2011-11-25,1.2190439623728162,9.365193671273277,2.5
2011-11-26,6.325590324438473,4.366620848699899,2.5
2011-11-27,3.426761374544059,2.735239145478911,2.5
2011-11-28,2.678057208677289,5.217718228182657,2.5
2011-11-29,7.7750047993856795,5.0997062106136,2.8
2011-12-01,7.439047801881358,11.13230020053154,3.1
2011-12-02,2.1021309272413133,5.72715190151513,3.1
2011-12-03,0.4895373392205798,3.6960080696240993,2.8
2011-12-05,0.6239201382223075,-1.8071916682748876,2.9
2011-12-06,3.7723171434056444,-6.839326225229347,3.0
2011-12-07,1.3246304473027453,-6.7721348257284815,3.0
2011-12-09,0.6239201382223075,-8.428860223732045,3.0
2011-12-10,6.392781723939336,-8.714178278399586,3.0
2011-12-11,0.7775004799385679,-14.253003212692134,3.3
2011-12-12,4.348243424841621,-12.445387582884452,3.1
2011-12-13,7.400652716452294,-5.580963003424172,3.3
2011-12-14,0.6239201382223075,-11.2137422051847,3.2
2011-12-15,6.517565751583796,-14.77150827261589,3.2
2011-12-16,0.9406795930120945,-8.557073963788723,3.2
2011-12-17,4.7609905932040695,-14.962704339348184,3.2
2011-12-18,0.6239201382223075,-15.110807831080834,3.2
2011-12-19,9.78114801305433,-17.79224972830864,3.5
2011-12-20,2.5436744096755612,-16.991310510543,4.0
2011-12-21,0.2591668266461893,-17.27928076029178,3.9
2011-12-22,8.110961796889999,-18.674891720508885,3.9
2011-12-23,0.3839508542906508,-18.692032383646858,4.0
2011-12-24,1.1518525628719525,-19.785059033181078,3.9
2011-12-25,2.678057208677289,-21.462449593812096,4.2
2011-12-26,1.2190439623728162,-21.61053044196518,4.0
2011-12-28,5.528892301785372,-23.108886381173885,4.2
2011-12-29,6.603954693799194,-16.516775069380984,4.2
2011-12-30,6.738337492800922,-17.932868727101813,4.3
2011-12-31,2.4380879247456324,-19.467616058245266,4.7
2012-01-01,0.6239201382223075,-19.923588503515525,5.3
2012-01-02,8.830869648684967,-17.114149823318993,5.2
2012-01-03,6.603954693799194,-19.239270829555014,4.9
2012-01-04,7.659819543098484,-14.873118702952171,5.6
2012-01-05,9.82914186984066,-13.941304597935757,6.9
2012-01-06,9.886734497984257,-10.326697616543134,6.7
2012-01-07,5.730466500287963,-15.2525719104268,6.8
2012-01-08,5.461700902284507,-7.999366811792001,7.1
2012-01-09,8.763678249184105,-0.6837820743145008,6.3
2012-01-10,9.464388558264542,-4.539913374300729,6.4
2012-01-11,9.521981186408139,-6.39974430869952,6.9
2012-01-12,4.348243424841621,-12.207399348867545,6.8
2012-01-13,7.957381455173737,-9.700969941416954,6.4
2012-01-15,7.957381455173737,-14.074125516542178,7.0
2012-01-16,10.145901324630447,-11.82359778422358,6.7
2012-01-17,8.178153196390863,-7.102829560660211,5.6
2012-01-18,1.4398157035899406,-0.6429167323330474,5.9
2012-01-19,6.12401612593588,-5.343082194761493,6.4
2012-01-20,5.010558648492993,-0.652430195320779,6.5
2012-01-21,3.7723171434056444,-2.696591452488946,6.2
2012-01-22,6.738337492800922,-2.505278744992135,6.3
2012-01-23,6.220003839508543,-7.138957128563253,6.4
2012-01-24,10.827414090996353,-7.274079793362485,6.3
2012-01-25,7.861393741601075,-10.004061099665746,5.8
2012-01-26,0.3839508542906508,-13.9401876902087,5.3
2012-01-27,10.865809176425417,-8.068129833693334,5.3
2012-01-28,5.730466500287963,-8.704482876883004,5.6
2012-01-29,4.924169706277596,-9.530094117669856,5.4
2012-01-30,3.7723171434056444,-11.540649669784992,5.5
2012-01-31,2.1021309272413133,-18.898065787539696,5.5
2012-02-01,6.815127663659052,-19.682646862149635,6.1
2012-02-02,2.1021309272413133,-18.81236457822931,6.1
2012-02-03,4.19466308312536,-24.253844500662307,6.0
2012-02-04,5.279324246496449,-29.54860403279835,5.9
2012-02-05,4.1082741409099635,-29.846187008668554,5.7
2012-02-06,2.678057208677289,-26.96801137301693,5.4
2012-02-07,2.3325014398157036,-28.728236097168633,5.7
2012-02-08,3.2827798041850644,-23.65424856954715,5.6
2012-02-09,2.3325014398157036,-16.455871739266616,5.8
2012-02-10,0.03839508542906508,-17.72163282915455,5.9
2012-02-11,4.588212708773277,-19.62322458011747,5.6
2012-02-12,5.1257439047801885,-19.66917314241447,5.5
2012-02-13,2.812440007679017,-18.843507135760753,5.3
2012-02-14,8.034171626031867,-11.50323299763121,4.5
2012-02-15,2.3325014398157036,-10.730322055314117,4.3
2012-02-16,5.605682472643501,-11.65545788414264,4.3
2012-02-17,6.12401612593588,-11.24197216646987,4.4
2012-02-18,0.9406795930120945,-6.149472459361938,4.2
2012-02-19,5.1257439047801885,-6.2029755517166105,4.4
2012-02-20,0.4895373392205798,-11.806961335677146,4.4
2012-02-21,6.392781723939336,-15.506682373096007,4.3
2012-02-22,1.6413899020925322,-14.079597100577052,4.4
2012-02-23,7.544634286811289,-13.790964394477191,5.0
2012-02-24,1.2190439623728162,-18.73461126534724,5.0
2012-02-25,9.33960453062008,-11.67342451133997,4.8
2012-02-26,3.5611441735457863,-11.301036363987938,4.9
2012-02-27,3.06200806296794,-6.757206124357361,5.0
2012-02-28,4.348243424841621,-13.771090177349992,4.9
2012-02-29,3.973891341908236,-14.500073628495235,4.9
2012-03-01,2.9372240353234784,-7.675371680140545,4.9
2012-03-02,6.12401612593588,-7.914015524775172,4.7
2012-03-03,2.5436744096755612,-13.214262438792295,4.6
2012-03-04,1.3246304473027453,-8.061423384679703,4.8
2012-03-05,8.456517565751584,-1.4041922976189523,5.0
2012-03-06,3.637934344403916,2.7755415575404117,5.0
2012-03-07,5.1257439047801885,-3.3627276485436717,4.9
2012-03-08,5.010558648492993,-10.243590413580451,4.9
2012-03-09,4.1082741409099635,-3.4045637681747354,4.9
2012-03-10,1.065463620656556,-5.575560666615185,4.8
2012-03-11,7.208677289306968,-5.808768472368913,4.9
2012-03-12,3.7723171434056444,-5.758032109480504,4.9
2012-03-13,8.034171626031867,-0.2679027196434574,5.3
2012-03-14,1.4398157035899406,-6.431462434427879,5.4
2012-03-15,8.523708965252448,-7.650817087776161,5.3
2012-03-17,1.5358034171626032,-7.612351701931461,5.2
2012-03-18,1.4398157035899406,-2.2764522085873464,5.3
2012-03-19,1.6413899020925322,-7.583539063418578,4.7
2012-03-20,3.7723171434056444,-14.017258009539622,4.8
2012-03-21,3.513150316759455,-14.412938764641284,4.8
2012-03-22,9.579573814551736,-14.584439393205988,4.7
2012-03-23,7.1222883470915725,-8.534709742801374,4.7
2012-03-24,1.5358034171626032,-10.323131779356075,4.7
2012-03-25,3.513150316759455,-15.609675114975673,4.6
2012-03-26,4.261854482626224,-15.713184183128972,4.6
2012-03-27,8.38932616625072,-16.49706909931592,4.8
2012-03-28,6.738337492800922,-15.319604541573256,4.8
2012-03-29,9.416394701478211,-14.747105866170001,4.8
2012-03-30,0.2591668266461893,-18.832053960555857,4.9
2012-03-31,4.856978306776733,-11.989604448471281,4.9
2012-04-01,5.528892301785372,-11.697527548600178,4.8
2012-04-02,6.738337492800922,-4.64183159934067,5.0
2012-04-03,5.605682472643501,-4.446415664588218,4.9
2012-04-04,1.6413899020925322,-4.257806495172831,4.9
2012-04-05,5.279324246496449,-3.0151537048287453,4.9
2012-04-06,1.2190439623728162,-4.182918911593272,4.9
2012-04-07,3.426761374544059,-9.487284324117374,4.7
2012-04-09,3.7723171434056444,-4.007394308301413,4.9
2012-04-10,0.6239201382223075,1.0720663831395616,4.8
2012-04-11,6.603954693799194,-2.977996907245115,4.9
2012-04-12,5.730466500287963,-2.782542004472011,4.9
2012-04-13,5.605682472643501,-1.9136341331719673,4.9
2012-04-14,0.9406795930120945,1.629669006053861,5.0
2012-04-15,2.5436744096755612,-0.16081385953894817,5.0
2012-04-16,5.912843156076023,-5.3437794063742325,4.9
2012-04-17,6.12401612593588,-11.031449277981555,5.0
2012-04-18,6.392781723939336,-10.057683465759306,5.1
2012-04-19,1.986945670954118,-15.72342224066287,5.1
2012-04-20,8.917258590900365,-13.485843212990394,5.3
2012-04-21,3.157995776540603,-18.76346471496283,5.3
2012-04-22,1.4398157035899406,-13.465955567693916,5.2
2012-04-23,0.4895373392205798,-13.70043983942142,5.0
2012-04-24,9.128431560760223,-12.484021479088726,5.1
2012-04-25,3.06200806296794,-6.033045755660062,5.1
2012-04-26,3.2827798041850644,-13.150496275647225,5.1
2012-04-27,4.856978306776733,-9.02907937988019,5.1
2012-04-28,0.8638894221539644,-9.034564392084345,5.0
2012-04-29,3.7723171434056444,-7.3256718729206085,4.9
2012-04-30,3.426761374544059,-4.4763125619459885,4.9
2012-05-01,5.010558648492993,-1.546738370352321,5.0
2012-05-02,7.659819543098484,4.67032785965345,5.1
2012-05-03,1.6413899020925322,10.01376029266542,5.1
2012-05-04,3.973891341908236,9.502938251948516,5.1
2012-05-05,3.2827798041850644,9.540653240098235,5.1
2012-05-06,4.348243424841621,11.36130130313695,5.1
2012-05-07,3.637934344403916,8.830810459421167,5.1
2012-05-08,2.1021309272413133,2.6001080551616966,5.1
2012-05-09,2.812440007679017,-4.23964055181582,5.0
2012-05-10,3.2827798041850644,2.8044674139511323,4.8
2012-05-11,7.1222883470915725,3.916736103466708,5.0
2012-05-12,2.2269149548857747,3.701389342638138,4.9
2012-05-14,5.384910731426378,2.1954422750280327,5.0
2012-05-15,6.469571894797466,6.163883096696343,5.0
2012-05-16,5.279324246496449,7.726036531445106,5.1
2012-05-17,7.957381455173737,6.821517418515656,5.1
2012-05-18,2.812440007679017,8.139528568256363,5.1
2012-05-19,0.2591668266461893,11.49773729555112,5.1
2012-05-20,4.856978306776733,11.64172492175116,5.1
2012-05-21,7.208677289306968,11.843298593658877,5.1
2012-05-22,2.4380879247456324,16.04632689964993,5.1
2012-05-23,10.414666922633902,23.24393068865592,5.1
2012-05-24,8.965252447686696,23.437915865136606,5.1
2012-05-25,6.738337492800922,16.80932995941891,5.2
2012-05-26,2.3325014398157036,17.09124226174099,5.1
2012-05-27,1.3246304473027453,17.339499095794473,5.1
2012-05-28,2.678057208677289,16.15591761199925,5.1
2012-05-29,3.973891341908236,9.945725814771809,5.2
2012-05-30,1.065463620656556,9.724283718280503,5.1
2012-05-31,5.010558648492993,9.578257643324482,5.2
2012-06-01,6.469571894797466,8.605116635919844,5.3
2012-06-02,6.277596467652141,3.188230273871881,5.3
2012-06-03,1.4398157035899406,9.958081836887615,5.2
2012-06-04,6.12401612593588,9.897064235685665,5.3
2012-06-05,7.007103090804377,3.283549738549858,5.4
2012-06-06,3.637934344403916,-4.128031664613157,5.5
2012-06-07,6.603954693799194,-3.314690084382826,5.6
2012-06-08,11.249760030716068,3.8500494451522576,5.6
2012-06-09,4.261854482626224,4.030377383584301,5.6
2012-06-10,6.220003839508543,4.380046911599001,5.5
2012-06-11,2.5436744096755612,5.360682943840593,5.6
2012-06-12,11.691303513150316,6.7362079957912835,5.7
2012-06-13,7.659819543098484,6.857496749961756,5.9
2012-06-14,7.861393741601075,7.697511413733248,5.9
2012-06-15,8.830869648684967,8.399695398567653,6.5
2012-06-16,9.176425417546554,10.219657835080847,6.4
2012-06-17,6.853522749088118,8.948187930167451,6.2
2012-06-18,8.034171626031867,8.6553429916731,6.3
2012-06-19,1.6413899020925322,13.678595209595922,6.5
2012-06-20,9.464388558264542,21.13750696000444,6.7
2012-06-21,6.028028412363218,22.504916658356997,6.7
2012-06-22,8.341332309464388,15.665890276248719,6.6
2012-06-23,1.7853714724515264,13.87198085781294,6.4
2012-06-24,4.588212708773277,15.206488645161121,6.3
2012-06-25,6.220003839508543,12.491521611895953,6.3
2012-06-26,2.1021309272413133,17.095147752621568,6.4
2012-06-27,7.659819543098484,18.661419422579876,6.7
2012-06-28,8.149356882319063,15.715398356594292,6.6
2012-06-29,4.50182376655788,16.046678928322983,6.7
2012-06-30,10.213092724131311,16.8105993163619,6.7
2012-07-01,1.881359186024189,15.077070845925798,6.6
2012-07-02,3.157995776540603,15.119654730277475,6.8
2012-07-03,4.1082741409099635,16.173631210359783,6.4
2012-07-04,10.414666922633902,9.950362745931917,6.5
2012-07-05,5.836052985217892,12.774317540416051,6.7
2012-07-06,4.4346323670570165,19.07168843546683,6.7
2012-07-07,7.861393741601075,20.42323446325006,6.8
2012-07-08,2.3325014398157036,20.40749296269143,6.8
2012-07-09,10.462660779420235,22.900851495485206,7.0
2012-07-10,10.385870608562104,17.82269860241299,7.2
2012-07-11,9.013246304473027,11.072762330924604,7.2
2012-07-12,8.034171626031867,7.652202137612891,7.8
2012-07-13,9.579573814551736,6.983518275559346,7.7
2012-07-14,7.007103090804377,3.2187498696677683,7.5
2012-07-15,3.06200806296794,-0.7812937534515656,7.6
2012-07-16,9.272413131119217,-7.018348208374688,8.5
2012-07-17,10.952198118640814,-12.425645277773109,8.8
2012-07-18,11.009790746784413,-12.665668800976755,9.1
2012-07-19,8.254943367248991,-17.213650187996475,8.9
2012-07-20,10.73142637742369,-22.573622439395564,8.5
2012-07-21,7.7750047993856795,-27.877960732283675,8.9
2012-07-22,5.884046842004223,-34.424256973580064,8.4
2012-07-23,6.12401612593588,-33.946909779090085,8.4
2012-07-24,4.348243424841621,-28.875645273560348,8.6
2012-07-25,3.637934344403916,-29.356973788592715,8.8
2012-07-26,4.7609905932040695,-23.298255426991982,8.9
2012-07-27,7.583029372240353,-28.387925213248803,8.9
2012-07-28,7.208677289306968,-21.79984919797284,8.9
2012-07-29,6.853522749088118,-14.955348862152757,8.7
2012-07-30,5.836052985217892,-14.419038839657887,9.1
2012-07-31,10.73142637742369,-13.352681850798149,9.4
2012-08-01,12.987137646381264,-8.633321215332101,9.6
2012-08-02,11.393741601075062,-1.9767096671402231,10.5
2012-08-03,10.65463620656556,3.704112101432451,11.0
2012-08-04,11.950470339796505,5.393077217386747,11.0
2012-08-05,9.291610673833748,5.55281213668903,10.9
2012-08-06,9.128431560760223,7.22122056855985,10.9
2012-08-07,7.583029372240353,7.437190027826533,11.1
2012-08-08,9.33960453062008,8.971838622431179,11.1
2012-08-09,8.254943367248991,2.7999671341607417,11.1
2012-08-10,8.523708965252448,3.1483193850989553,11.4
2012-08-11,9.579573814551736,-0.3703383241467826,11.5
2012-08-12,9.742752927625265,-6.579918218131017,11.6
2012-08-13,8.715684392397772,-0.4232208244428328,12.0
2012-08-14,6.277596467652141,4.696710789419217,12.2
2012-08-15,8.456517565751584,4.024729916861622,13.3
2012-08-16,11.806488769437513,-1.8268502448013197,13.5
2012-08-17,12.81435976195047,-1.5861787466056236,11.6
2012-08-18,8.763678249184105,-1.0965037028255789,11.6
2012-08-19,14.628527548473796,5.902271026754262,8.0
2012-08-20,10.80821654828182,4.366835436110919,10.1
2012-08-21,11.432136686504126,-1.573940418444082,9.9
2012-08-22,10.846611633710886,4.026625921704275,9.8
2012-08-23,8.917258590900365,6.925316640444349,10.1
2012-08-24,8.254943367248991,6.221732439840854,10.6
